lemma,lila_id,synset_id,sem_type,definition_pt,lexemes_pt
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,fabricar
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,formar
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,manar
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,proceder
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,provir
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,realizar
fero,lilaLemma:103126,01621555-v,criação,criar ou fabricar um produto sintético,tornar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,achar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,pensar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,acreditar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,conceber
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,confiar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,considerar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,crer
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,dar_crédito
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,estar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,ficar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,julgar
fero,lilaLemma:103126,00689344-v,cognição,julgar ou reparar; considerar,supor
fero,lilaLemma:103126,01992503-v,movimento,"seguir em frente, também no sentido metafórico",ganhar terreno
fero,lilaLemma:103126,00047745-v,corpo,ter sobre a sua pessoa,portar
fero,lilaLemma:103126,00047745-v,corpo,ter sobre a sua pessoa,usar
fero,lilaLemma:103126,00047745-v,corpo,ter sobre a sua pessoa,levar
fero,lilaLemma:103126,00047745-v,corpo,ter sobre a sua pessoa,vestir
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],perseverar
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],resistir
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],sobreviver
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],durar
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],ir
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],perdurar
fero,lilaLemma:103126,02618149-v,estado,[continue to live through hardship or adversity],persistir
fero,lilaLemma:103126,00341560-v,mudança,seguir um determinado curso,ir
fero,lilaLemma:103126,00341560-v,mudança,seguir um determinado curso,prosseguir
fero,lilaLemma:103126,01719302-v,criação,desempenhar um papel ou parte,atuar
fero,lilaLemma:103126,01719302-v,criação,desempenhar um papel ou parte,fazer
fero,lilaLemma:103126,01719302-v,criação,desempenhar um papel ou parte,representar
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],adquirir
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],comprar
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],obter
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],receber
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],alcançar
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],atingir
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],conseguir
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],haver
fero,lilaLemma:103126,02210855-v,posse,[come into the possession of something concrete or abstract],tomar
fero,lilaLemma:103126,01182709-v,consumo,"dar o que é desejado ou necessário, especialmente apoio, alimento ou sustento",abastecer
fero,lilaLemma:103126,01182709-v,consumo,"dar o que é desejado ou necessário, especialmente apoio, alimento ou sustento",fornecer
fero,lilaLemma:103126,01182709-v,consumo,"dar o que é desejado ou necessário, especialmente apoio, alimento ou sustento",prover
fero,lilaLemma:103126,01182709-v,consumo,"dar o que é desejado ou necessário, especialmente apoio, alimento ou sustento",provisionar
fero,lilaLemma:103126,01182709-v,consumo,"dar o que é desejado ou necessário, especialmente apoio, alimento ou sustento",servir
fero,lilaLemma:103126,01182709-v,consumo,"dar o que é desejado ou necessário, especialmente apoio, alimento ou sustento",proporcionar
fero,lilaLemma:103126,00967098-v,comunicação,"ser responsável por informar os detalhes de, como no jornalismo",relatar
fero,lilaLemma:103126,00967098-v,comunicação,"ser responsável por informar os detalhes de, como no jornalismo",cobrir
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,descrever
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,relatar
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,assinalar
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,denunciar
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,explicar
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,informar
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,notificar
fero,lilaLemma:103126,00965035-v,comunicação,dar um relato ou representar em palavras,reportar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,carregar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,conduzir
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,dirigir
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,guiar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,levar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,comandar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,coordenar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,encaminhar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,governar
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,nortear
fero,lilaLemma:103126,01999798-v,movimento,levar alguém a algum lugar,orientar
fero,lilaLemma:103126,00931852-v,comunicação,denotar ou conotar,significar
fero,lilaLemma:103126,00931852-v,comunicação,denotar ou conotar,traduzir-se_em
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,induzir
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,abrir
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,causar
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,estimular
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,fazer
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,levar
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,provocar
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,resultar_(em)
fero,lilaLemma:103126,00770437-v,comunicação,induzir a fazer; fazer agir de uma forma específica,tornar
fero,lilaLemma:103126,01649999-v,criação,dar um incentivo para a ação,estimular
fero,lilaLemma:103126,01649999-v,criação,dar um incentivo para a ação,incentivar
fero,lilaLemma:103126,01649999-v,criação,dar um incentivo para a ação,motivar
fero,lilaLemma:103126,01649999-v,criação,dar um incentivo para a ação,propulsar
fero,lilaLemma:103126,01649999-v,criação,dar um incentivo para a ação,provocar
fero,lilaLemma:103126,00690614-v,cognição,julgar ser,achar
fero,lilaLemma:103126,00690614-v,cognição,julgar ser,considerar
fero,lilaLemma:103126,00690614-v,cognição,julgar ser,ver
fero,lilaLemma:103126,00690614-v,cognição,julgar ser,contar
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,altivez
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,aprumo
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,certeza
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,confiança
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,fé
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,pose
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,desembaraço
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,autoridade
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,evidência
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,garantia
fides,lilaLemma:103260,05697363-n,cognição,liberdade de dúvida; crença em si mesmo e suas habilidades,segurança
fides,lilaLemma:103260,07226545-n,comunicação,um compromisso verbal de uma pessoa para outra concordar em fazer (ou não fazer) algo no futuro,promessa
fides,lilaLemma:103260,05941423-n,cognição,qualquer conteúdo cognitivo tido como verdadeiro,convicção
fides,lilaLemma:103260,05941423-n,cognição,qualquer conteúdo cognitivo tido como verdadeiro,crença
fides,lilaLemma:103260,05941423-n,cognição,qualquer conteúdo cognitivo tido como verdadeiro,fé
fides,lilaLemma:103260,05941423-n,cognição,qualquer conteúdo cognitivo tido como verdadeiro,opinião
fides,lilaLemma:103260,05941423-n,cognição,qualquer conteúdo cognitivo tido como verdadeiro,convencimento
fides,lilaLemma:103260,05941423-n,cognição,qualquer conteúdo cognitivo tido como verdadeiro,persuasão
fides,lilaLemma:103260,04782878-n,atributo,a qualidade de ser crível ou confiável,credibilidade
fides,lilaLemma:103260,07526505-n,sentimento,um sentimento de confiança (em alguém ou alguma coisa),confiança
fides,lilaLemma:103260,14483744-n,estado,um estado de esperança confiante de que os eventos serão favoráveis,confiança
fides,lilaLemma:103260,04867130-n,atributo,a qualidade de ser aberto e verdadeiro; não enganosa ou hipócrita,sinceridade
fides,lilaLemma:103260,05943066-n,cognição,total confiança em uma pessoa ou plano etc,confiança
fides,lilaLemma:103260,05943066-n,cognição,total confiança em uma pessoa ou plano etc,fé
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,Crença religiosa
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,fé
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,religião
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,confissão
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,credo
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,crença
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,culto
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,doutrina
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,rito
fides,lilaLemma:103260,05946687-n,cognição,uma forte crença em um poder ou poderes sobrenaturais que controlam o destino humano,seita
fides,lilaLemma:103260,04895246-n,atributo,a característica de acreditar na honestidade e confiabilidade dos outros,confiança
filius,lilaLemma:103307,10624074-n,pessoa,Um descendente humano masculino,filho
filius,lilaLemma:103307,10624074-n,pessoa,Um descendente humano masculino,garoto
filius,lilaLemma:103307,10624074-n,pessoa,Um descendente humano masculino,menino
filius,lilaLemma:103307,09918248-n,pessoa,um filho ou filha de qualquer idade,criança
filius,lilaLemma:103307,09918248-n,pessoa,um filho ou filha de qualquer idade,filho
filius,lilaLemma:103307,09918248-n,pessoa,um filho ou filha de qualquer idade,menino
filius,lilaLemma:103307,10006511-n,pessoa,uma pessoa considerada como descendentes de um ancestral ou corrida,descendente
filius,lilaLemma:103307,10285938-n,pessoa,uma criança que é masculina,menino
filius,lilaLemma:103307,10285938-n,pessoa,uma criança que é masculina,rapaz
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,acontecer
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,ocorrer
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,passar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,suceder
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,acorrer
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,acudir
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,advir
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,afluir
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,assomar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,concorrer
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,correr
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,dar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,dar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,decorrer
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,desenrolar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,efetuar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,emergir
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,haver
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,operar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,passar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,processar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,realizar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,realizar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,remediar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,resultar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,rolar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,ser
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,sobrevir
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,verificar
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,verificar-se
fio,lilaLemma:103328,00339934-v,mudança,chegar a acorrer,vistoriar
fio,lilaLemma:103328,00344643-v,mudança,"acontecer, ocorrer, ou ser o caso no curso dos acontecimentos ou por acaso",acontecer
fio,lilaLemma:103328,00344643-v,mudança,"acontecer, ocorrer, ou ser o caso no curso dos acontecimentos ou por acaso",calhar
fio,lilaLemma:103328,00344643-v,mudança,"acontecer, ocorrer, ou ser o caso no curso dos acontecimentos ou por acaso",ocorrer
fio,lilaLemma:103328,00344643-v,mudança,"acontecer, ocorrer, ou ser o caso no curso dos acontecimentos ou por acaso",suceder
fio,lilaLemma:103328,00149583-v,mudança,assumir um certo estado ou condiçã,estar
fio,lilaLemma:103328,00149583-v,mudança,assumir um certo estado ou condiçã,ficar
fio,lilaLemma:103328,00149583-v,mudança,assumir um certo estado ou condiçã,tornar
fio,lilaLemma:103328,02624263-v,estado,[come into existence; take on form or shape],originar-se
fio,lilaLemma:103328,02624263-v,estado,[come into existence; take on form or shape],provir
fio,lilaLemma:103328,02624263-v,estado,[come into existence; take on form or shape],surgir
fio,lilaLemma:103328,02626604-v,estado,[undergo a change or development],acontecer
fio,lilaLemma:103328,02626604-v,estado,[undergo a change or development],tornar-se
fio,lilaLemma:103328,02626604-v,estado,[undergo a change or development],transformar
fio,lilaLemma:103328,02626604-v,estado,[undergo a change or development],transformar-se
fio,lilaLemma:103328,02626604-v,estado,[undergo a change or development],virar
fio,lilaLemma:103328,02626604-v,estado,[undergo a change or development],tornar
fio,lilaLemma:103328,02593912-v,relação social,"chance de ser ou fazer algo, sem intenção ou nexo de causalidade",acontecer
fio,lilaLemma:103328,02593912-v,relação social,"chance de ser ou fazer algo, sem intenção ou nexo de causalidade",ocorrer
fio,lilaLemma:103328,02593912-v,relação social,"chance de ser ou fazer algo, sem intenção ou nexo de causalidade",passar
fio,lilaLemma:103328,02593912-v,relação social,"chance de ser ou fazer algo, sem intenção ou nexo de causalidade",suceder
fio,lilaLemma:103328,02593912-v,relação social,"chance de ser ou fazer algo, sem intenção ou nexo de causalidade",vistoriar
fortuna,lilaLemma:103696,13920835-n,estado,um estado em um determinado momento,Estado
fortuna,lilaLemma:103696,13920835-n,estado,um estado em um determinado momento,condição
fortuna,lilaLemma:103696,13920835-n,estado,um estado em um determinado momento,estado
fortuna,lilaLemma:103696,13920835-n,estado,um estado em um determinado momento,situação
fortuna,lilaLemma:103696,13920835-n,estado,um estado em um determinado momento,estatuto
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,azar
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,ensejo
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,sorte
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,acaso
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,casualidade
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,coincidência
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,contingência
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,fortuna
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,inadvertidamente
fortuna,lilaLemma:103696,11418138-n,fenômeno,um fenômeno desconhecido e imprevisível que faz com que um evento de resultar de uma maneira e não de outra,irrefletidamente
fortuna,lilaLemma:103696,11418460-n,fenômeno,um fenómeno desconhecido e imprevisível que leva a um resultado favorável,fortuna
fortuna,lilaLemma:103696,11418460-n,fenômeno,um fenómeno desconhecido e imprevisível que leva a um resultado favorável,sorte
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",chance
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",oportunidade
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",aberta
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",ensejo
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",fuga
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",ocasião
fortuna,lilaLemma:103696,14483917-n,estado,"uma possibilidade de, devido a uma combinação favorável de circunstâncias",sazão
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),circunstâncias
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),destino
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),sina
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),sorte
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),acaso
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),adversidade
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),azar
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),bambúrrio
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),classe
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),destinação
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),direção
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),dita
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),espécie
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estofa
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estofo
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estreia
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),estrela
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),existência
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fado
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fatalidade
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fatalismo
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),fortuna
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),futuro
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),género
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),infortúnio
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),laia
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),presságio
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),providência
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),sestro
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),sortilégio
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),ventura
fortuna,lilaLemma:103696,14473222-n,estado,suas circunstâncias ou situação na vida em geral (incluindo tudo o que acontece com você),vida
fortuna,lilaLemma:103696,14473655-n,estado,um estado auspicioso resultante de resultados favoráveis,boa sorte
fortuna,lilaLemma:103696,14473655-n,estado,um estado auspicioso resultante de resultados favoráveis,sorte
fortuna,lilaLemma:103696,07330007-n,evento,um evento (ou uma série de acontecimentos) que vai inevitavelmente acontecer no futuro,destino
fortuna,lilaLemma:103696,07330007-n,evento,um evento (ou uma série de acontecimentos) que vai inevitavelmente acontecer no futuro,fado
fortuna,lilaLemma:103696,07330007-n,evento,um evento (ou uma série de acontecimentos) que vai inevitavelmente acontecer no futuro,sorte
fortuna,lilaLemma:103696,13370938-n,posse,uma grande quantidade de riqueza,fortuna
hostis,lilaLemma:105757,10661216-n,pessoa,um indivíduo com quem não se está familiarizado,desconhecido
hostis,lilaLemma:105757,10661216-n,pessoa,um indivíduo com quem não se está familiarizado,estrangeiro
hostis,lilaLemma:105757,10661002-n,pessoa,qualquer um que não pertencem ao ambiente em que se encontram,estrangeiro
hostis,lilaLemma:105757,10661002-n,pessoa,qualquer um que não pertencem ao ambiente em que se encontram,estranho
hostis,lilaLemma:105757,10055847-n,pessoa,um adversário armado (especialmente um membro de uma força militar de oposição),inimigo
hostis,lilaLemma:105757,10098710-n,pessoa,um inimigo pessoal,inimigo
hostis,lilaLemma:105757,10098710-n,pessoa,um inimigo pessoal,opositor
hostis,lilaLemma:105757,10098710-n,pessoa,um inimigo pessoal,contrário
hostis,lilaLemma:105757,10103485-n,pessoa,uma pessoa que vem de um país estrangeiro; alguém que não devo lealdade a seu país,estrangeira
hostis,lilaLemma:105757,10103485-n,pessoa,uma pessoa que vem de um país estrangeiro; alguém que não devo lealdade a seu país,estrangeiro
hostis,lilaLemma:105757,07946851-n,grupo,qualquer grupo hostil de pessoas,inimigo
hostis,lilaLemma:105757,08190482-n,grupo,uma força militar de oposição,inimigo
genus,lilaLemma:104504,08368907-n,grupo,grupo de organismos geneticamente relacionados que constituem um único passo na linha de descendência,geração
genus,lilaLemma:104504,07949463-n,grupo,pessoas com origens e tradições comuns e muitas vezes compreendendo uma nação,nacionalidade
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,categoria
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,classe
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,família
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,grupo
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,cartel
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,número
genus,lilaLemma:104504,07997703-n,grupo,uma coleção de coisas partilha de um atributo comum,rol
genus,lilaLemma:104504,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,começo
genus,lilaLemma:104504,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,gênese
genus,lilaLemma:104504,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,iniciação
genus,lilaLemma:104504,07323922-n,evento,um evento que é um começo; uma primeira parte ou estágio de eventos subsequentes,origem
genus,lilaLemma:104504,04923743-n,atributo,propriedades atribuíveis à sua ascendência,extração
genus,lilaLemma:104504,04923743-n,atributo,propriedades atribuíveis à sua ascendência,origem
genus,lilaLemma:104504,08227916-n,grupo,uma associação de pessoas que compartilham crenças ou atividades comuns,compania
genus,lilaLemma:104504,04928903-n,atributo,como algo é feito ou como isso acontece,estilo
genus,lilaLemma:104504,04928903-n,atributo,como algo é feito ou como isso acontece,maneira
genus,lilaLemma:104504,04928903-n,atributo,como algo é feito ou como isso acontece,forma
genus,lilaLemma:104504,04928903-n,atributo,como algo é feito ou como isso acontece,modo
genus,lilaLemma:104504,08107499-n,grupo,(Biologia) um grupo taxonómico contendo um ou mais géneros,classe
genus,lilaLemma:104504,08107499-n,grupo,(Biologia) um grupo taxonómico contendo um ou mais géneros,família
genus,lilaLemma:104504,07950920-n,grupo,pessoas que compartilham alguma relação social,grupos sociais
genus,lilaLemma:104504,13813042-n,relação,a relação de parentesco entre um indivíduo e progenitores do indivíduo,descendência
genus,lilaLemma:104504,13813042-n,relação,a relação de parentesco entre um indivíduo e progenitores do indivíduo,linhagem
genus,lilaLemma:104504,05839024-n,cognição,uma categoria de coisas distinguidos por alguma característica ou qualidade comum,categoria
