"lemma","Freq","NormFreq"
"ingenuus",11,0.381294390466254
"ingero",9,0.311968137654208
"ingluuies",1,0.0346631264060231
"ingrate",1,0.0346631264060231
"ingratiis",1,0.0346631264060231
"ingratus",22,0.762588780932507
"ingrauesco",4,0.138652505624092
"ingredior",28,0.970567539368646
"ingressus",1,0.0346631264060231
"inguen",3,0.103989379218069
"inhabilis",2,0.0693262528120461
"inhaereo",2,0.0693262528120461
"inhibeo",5,0.173315632030115
"inhio",2,0.0693262528120461
"inhoneste",1,0.0346631264060231
"inhonestus",4,0.138652505624092
"inhorresco",2,0.0693262528120461
"inhospitalis",2,0.0693262528120461
"inhospitus",1,0.0346631264060231
"inhumanitas",3,0.103989379218069
"inhumanus",8,0.277305011248185
"inhumatus",3,0.103989379218069
"inibi",1,0.0346631264060231
"inicio",18,0.623936275308415
"inimicitia",25,0.866578160150577
"inimicus",119,4.12491204231674
"iniocunde",1,0.0346631264060231
"iniquitas",9,0.311968137654208
"iniquus",32,1.10922004499274
"iniquus2",2,0.0693262528120461
"initio",2,0.0693262528120461
"initium",74,2.56507135404571
"initus",1,0.0346631264060231
"iniuratus",1,0.0346631264060231
"iniuria",106,3.67429139903844
"iniuriose",1,0.0346631264060231
"iniuriosus",1,0.0346631264060231
"iniussus",9,0.311968137654208
"iniustum",1,0.0346631264060231
"iniustus",14,0.485283769684323
"innascor",5,0.173315632030115
"innato",2,0.0693262528120461
"innatus",1,0.0346631264060231
"innitor",4,0.138652505624092
"innocens",30,1.03989379218069
"innocenter",1,0.0346631264060231
"innocentia",11,0.381294390466254
"innocuus",1,0.0346631264060231
"innotesco",1,0.0346631264060231
"innoxius",4,0.138652505624092
"innubo",1,0.0346631264060231
"innubus",1,0.0346631264060231
"innumerabilis",18,0.623936275308415
"innumerus",3,0.103989379218069
"innuptus",1,0.0346631264060231
"innutrio",2,0.0693262528120461
"Ino",1,0.0346631264060231
"inoffensus",1,0.0346631264060231
"inoperor",1,0.0346631264060231
"inopia",51,1.76781944670718
"inopinans",5,0.173315632030115
"inopinatus",1,0.0346631264060231
"inops",16,0.554610022496369
"inordinatus",2,0.0693262528120461
"inorno",1,0.0346631264060231
"inprimis",4,0.138652505624092
"inquam",343,11.8894523572659
"inquieto",3,0.103989379218069
"inquietus",11,0.381294390466254
"inquilinus",1,0.0346631264060231
"inquino",7,0.242641884842161
"inquiro",7,0.242641884842161
"inquisitio",1,0.0346631264060231
"inquisitor",1,0.0346631264060231
"inridicule",1,0.0346631264060231
"insane",1,0.0346631264060231
"insania",7,0.242641884842161
"insanio",8,0.277305011248185
"insanus",14,0.485283769684323
"insapienter",1,0.0346631264060231
"insatiabilis",2,0.0693262528120461
"insciens",3,0.103989379218069
"inscientia",3,0.103989379218069
"inscitia",2,0.0693262528120461
"inscius",5,0.173315632030115
"inscribo",12,0.415957516872277
"inscriptio",1,0.0346631264060231
"insecabilis",1,0.0346631264060231
"insector",7,0.242641884842161
"inseparabilis",1,0.0346631264060231
"insepultus",3,0.103989379218069
"insequor",29,1.00523066577467
"insero",9,0.311968137654208
"insero2",3,0.103989379218069
"inseruio",2,0.0693262528120461
"insideo",3,0.103989379218069
"insidiae",65,2.2531032163915
"insidiator",9,0.311968137654208
"insidior",12,0.415957516872277
"insidiosus",6,0.207978758436138
"insido",5,0.173315632030115
"insigne",14,0.485283769684323
"insignio",1,0.0346631264060231
"insignis",25,0.866578160150577
"insignite",1,0.0346631264060231
"insilio",2,0.0693262528120461
"insimulo",4,0.138652505624092
"insinuo",4,0.138652505624092
"insipiens",6,0.207978758436138
"insisto",8,0.277305011248185
"insiticius",1,0.0346631264060231
"insitio",1,0.0346631264060231
"insitiuus",1,0.0346631264060231
"insitus",2,0.0693262528120461
"insolens",8,0.277305011248185
"insolenter",4,0.138652505624092
"insolentia",9,0.311968137654208
"insolesco",1,0.0346631264060231
"insolitus",5,0.173315632030115
"insomnium",2,0.0693262528120461
"insons",3,0.103989379218069
"inspecto",11,0.381294390466254
"insperans",1,0.0346631264060231
"insperatus",3,0.103989379218069
"inspergo",1,0.0346631264060231
"inspicio",17,0.589273148902392
"inspiro",3,0.103989379218069
"inspuo",1,0.0346631264060231
"instabilis",3,0.103989379218069
"instans",1,0.0346631264060231
"instar",4,0.138652505624092
"instauro",3,0.103989379218069
"instigo",2,0.0693262528120461
"instillo",1,0.0346631264060231
"instita",1,0.0346631264060231
"instituo",69,2.39175572201559
"institutio",3,0.103989379218069
"institutum",22,0.762588780932507
"insto",31,1.07455691858671
"instructus",5,0.173315632030115
"instrumentum",15,0.519946896090346
"instruo",38,1.31719880342888
"insuauis",2,0.0693262528120461
"insudo",1,0.0346631264060231
"insuefactus",1,0.0346631264060231
"insuesco",3,0.103989379218069
"insuetus",3,0.103989379218069
"insula",31,1.07455691858671
"Insula",3,0.103989379218069
"insulse",2,0.0693262528120461
"insulsitas",1,0.0346631264060231
"insulsus",2,0.0693262528120461
"insulto",3,0.103989379218069
"insum",31,1.07455691858671
"insumo",1,0.0346631264060231
"insuper",6,0.207978758436138
"insurgo",2,0.0693262528120461
"insusurro",1,0.0346631264060231
"intabesco",1,0.0346631264060231
"intactus",7,0.242641884842161
"intectus",1,0.0346631264060231
"integer",66,2.28776634279752
"intego",1,0.0346631264060231
"integre",1,0.0346631264060231
"integritas",17,0.589273148902392
"integumentum",1,0.0346631264060231
"intellectus",6,0.207978758436138
"intellegens",2,0.0693262528120461
"intellegentia",2,0.0693262528120461
"intellego",231,8.00718219979133
"intelligibilis",2,0.0693262528120461
"intemperans",2,0.0693262528120461
"intemperanter",1,0.0346631264060231
"intemperantia",5,0.173315632030115
"intemperatus",1,0.0346631264060231
"intemperies",1,0.0346631264060231
"intempestiue",1,0.0346631264060231
"intempestiuus",2,0.0693262528120461
"intempestus",4,0.138652505624092
"intenditus",14,0.485283769684323
"intendo",18,0.623936275308415
"intentio",3,0.103989379218069
"intento",3,0.103989379218069
"inter",278,9.63634914087441
"inter2",1,0.0346631264060231
"Interamna",1,0.0346631264060231
"interamnanus",1,0.0346631264060231
"intercalo",2,0.0693262528120461
"intercedo",22,0.762588780932507
"intercessio",5,0.173315632030115
"intercessor",2,0.0693262528120461
"intercido",1,0.0346631264060231
"intercipio",4,0.138652505624092
"intercludo",12,0.415957516872277
"interdico",12,0.415957516872277
"interdiu",4,0.138652505624092
"interdum",33,1.14388317139876
"interea",39,1.3518619298349
"intereo",18,0.623936275308415
"interfector",4,0.138652505624092
"interficio",96,3.32766013497821
"interfor",1,0.0346631264060231
"interfundo",1,0.0346631264060231
"interiaceo",1,0.0346631264060231
"intericio",7,0.242641884842161
"interim",52,1.8024825731132
"interimo",9,0.311968137654208
"interior",13,0.4506206432783
"interitus",25,0.866578160150577
"interlunium",1,0.0346631264060231
"intermisceo",1,0.0346631264060231
"intermissio",2,0.0693262528120461
"intermissus2",1,0.0346631264060231
"intermitto",21,0.727925654526484
"intermorior",3,0.103989379218069
"internecio",5,0.173315632030115
"interneciuus",1,0.0346631264060231
"internosco",1,0.0346631264060231
"intero",1,0.0346631264060231
"interpello",5,0.173315632030115
"interpono",21,0.727925654526484
"interpres",9,0.311968137654208
"interpretatio",1,0.0346631264060231
"interpretor",11,0.381294390466254
"interpunctio",1,0.0346631264060231
"interquiesco",1,0.0346631264060231
"interregnum",2,0.0693262528120461
"interritus",2,0.0693262528120461
"interrogo",28,0.970567539368646
"interrumpo",3,0.103989379218069
"interscindo",2,0.0693262528120461
"intersum",85,2.94636574451196
"interuallum",27,0.935904412962623
"interuenio",11,0.381294390466254
"interuentus",5,0.173315632030115
"interuerto",1,0.0346631264060231
"intestinus",4,0.138652505624092
"intexo",2,0.0693262528120461
"intimus",3,0.103989379218069
"intolerabilis",9,0.311968137654208
"intolerandus",4,0.138652505624092
"intondeo",1,0.0346631264060231
"intono",3,0.103989379218069
"intonsus",2,0.0693262528120461
"intra",36,1.24787255061683
"intra2",2,0.0693262528120461
"intractabilis",2,0.0693262528120461
"intractatus",1,0.0346631264060231
"intremo",1,0.0346631264060231
"intrepide",2,0.0693262528120461
"intrepidus",4,0.138652505624092
"intritus",1,0.0346631264060231
"intro",20,0.693262528120461
"intro2",1,0.0346631264060231
"introduco",12,0.415957516872277
"introductio",1,0.0346631264060231
"introeo",21,0.727925654526484
"introgredior",1,0.0346631264060231
"introitus",5,0.173315632030115
"intromitto",1,0.0346631264060231
"introrsum",7,0.242641884842161
"intueor",30,1.03989379218069
"intumesco",1,0.0346631264060231
"intuor",2,0.0693262528120461
"intus",16,0.554610022496369
"inuado",14,0.485283769684323
"inualidus",2,0.0693262528120461
"inuecticius",1,0.0346631264060231
"inueho",11,0.381294390466254
"inueite",1,0.0346631264060231
"inuenio",138,4.78351144403118
"inuentio",1,0.0346631264060231
"inuentor",2,0.0693262528120461
"inuentum",3,0.103989379218069
"inuerecundus",1,0.0346631264060231
"inuerto",3,0.103989379218069
"inuestigo",9,0.311968137654208
"inueterasco",4,0.138652505624092
"inueteratus",2,0.0693262528120461
"inuia",1,0.0346631264060231
"inuicem",4,0.138652505624092
"inuictus",18,0.623936275308415
"inuideo",30,1.03989379218069
"inuidia",75,2.59973448045173
"inuidiose",2,0.0693262528120461
"inuidiosus",12,0.415957516872277
"inuidus",8,0.277305011248185
"inuigilo",1,0.0346631264060231
"inuiolate",1,0.0346631264060231
"inuiolatus",4,0.138652505624092
"inuisitatus",1,0.0346631264060231
"inuiso",6,0.207978758436138
"inuisus",14,0.485283769684323
"inuisus2",1,0.0346631264060231
"inuito",30,1.03989379218069
"inuitus",52,1.8024825731132
"inuius",2,0.0693262528120461
"inultus",7,0.242641884842161
"inunguo",1,0.0346631264060231
"inuoco",1,0.0346631264060231
"inuolucrum",1,0.0346631264060231
"inuoluo",4,0.138652505624092
"inuro",8,0.277305011248185
"inusitatus",10,0.346631264060231
"inutilis",13,0.4506206432783
"inuulnerabilis",2,0.0693262528120461
"io",1,0.0346631264060231
"Io2",3,0.103989379218069
"Iocasta",1,0.0346631264060231
"iocatio",1,0.0346631264060231
"ioconde",6,0.207978758436138
"iocor",8,0.277305011248185
"iocose",1,0.0346631264060231
"iocosus",4,0.138652505624092
"iocularis",1,0.0346631264060231
"ioculator",1,0.0346631264060231
"iocus",11,0.381294390466254
"Iocus",1,0.0346631264060231
"Iohannes",17,0.589273148902392
"ionius",2,0.0693262528120461
"Iopas",1,0.0346631264060231
"Iordanes",3,0.103989379218069
"Ioseph",1,0.0346631264060231
"iouratus",9,0.311968137654208
"ipse",1297,44.9580749486119
"ira",49,1.69849319389513
"iracunde",2,0.0693262528120461
"iracundia",12,0.415957516872277
"iracundus",7,0.242641884842161
"irascor",19,0.658599401714438
"iratus",42,1.45585130905297
"iris",1,0.0346631264060231
"Iris",2,0.0693262528120461
"irrationalis",3,0.103989379218069
"irreparabilis",1,0.0346631264060231
"irrepo",1,0.0346631264060231
"irrequietus",1,0.0346631264060231
"irretio",3,0.103989379218069
"irreuocabilis",2,0.0693262528120461
"irrideo",7,0.242641884842161
"irrigatio",1,0.0346631264060231
"irrigo",4,0.138652505624092
"irriguus",1,0.0346631264060231
"irrisus",1,0.0346631264060231
"irritabilis",1,0.0346631264060231
"irritatio",2,0.0693262528120461
"irrito",8,0.277305011248185
"irritum",1,0.0346631264060231
"irritus",7,0.242641884842161
"irrogatio",1,0.0346631264060231
"irrogo",4,0.138652505624092
"irroro",1,0.0346631264060231
"irrumpo",10,0.346631264060231
"irruo",6,0.207978758436138
"irruptio",1,0.0346631264060231
"irruptus",1,0.0346631264060231
"is",4119,142.777417666409
"isauricus",1,0.0346631264060231
"Ision",1,0.0346631264060231
"Ismenias",1,0.0346631264060231
"Ismenis",1,0.0346631264060231
"Ismenus",2,0.0693262528120461
"Isocrates",4,0.138652505624092
"Issus",1,0.0346631264060231
"istac",15,0.519946896090346
"iste",735,25.477397908427
"Ister",1,0.0346631264060231
"Isthmus",1,0.0346631264060231
"istim",7,0.242641884842161
"istiusmodi",1,0.0346631264060231
"ita",580,20.1046133154934
"itali",1,0.0346631264060231
"italia",1,0.0346631264060231
"Italia",115,3.98625953669265
"italicus",3,0.103989379218069
"italus",2,0.0693262528120461
"itaque",281,9.74033852009248
"item",91,3.1543445029481
"iter",163,5.65008960418176
"itero",2,0.0693262528120461
"iterum",53,1.83714569951922
"Itys",1,0.0346631264060231
"iuba",4,0.138652505624092
"Iuba",2,0.0693262528120461
"iubar",3,0.103989379218069
"iubeo",208,7.2099302924528
"iucunditas",5,0.173315632030115
"iucundus",72,2.49574510123366
"Iudaea",2,0.0693262528120461
"iudaei",3,0.103989379218069
"iudaeus",1,0.0346631264060231
"iudaicus",1,0.0346631264060231
"Iudas",2,0.0693262528120461
"iudex",250,8.66578160150577
"iudicatus",1,0.0346631264060231
"iudicialis",3,0.103989379218069
"iudiciarius",2,0.0693262528120461
"iudicium",273,9.4630335088443
"iudico",232,8.04184532619735
"iugalis",4,0.138652505624092
"iugatio",1,0.0346631264060231
"iuger",1,0.0346631264060231
"iugerum",3,0.103989379218069
"iugo",1,0.0346631264060231
"iugulo",15,0.519946896090346
"iugulum",13,0.4506206432783
"iugum",28,0.970567539368646
"Iugurtha",1,0.0346631264060231
"iulia",2,0.0693262528120461
"iulius",9,0.311968137654208
"Iulius",12,0.415957516872277
"Iulus",5,0.173315632030115
"iumentum",5,0.173315632030115
"iunctura",2,0.0693262528120461
"iunctus",1,0.0346631264060231
"iungo",35,1.21320942421081
"iunianus",1,0.0346631264060231
"iunius",8,0.277305011248185
"Iuno",22,0.762588780932507
"iunonius",3,0.103989379218069
"Iuppiter",84,2.91170261810594
"Iura",3,0.103989379218069
"iure",23,0.79725190733853
"iurgium",7,0.242641884842161
"iurisconsultus",1,0.0346631264060231
"iurisdictio",1,0.0346631264060231
"iuro",32,1.10922004499274
"ius",166,5.75407898339983
"ius2",2,0.0693262528120461
"iusiurandum",17,0.589273148902392
"iussum",4,0.138652505624092
"iussus",18,0.623936275308415
"iusta",3,0.103989379218069
"iuste",3,0.103989379218069
"iustitia",27,0.935904412962623
"Iustitia",1,0.0346631264060231
"iustitium",1,0.0346631264060231
"iustum",3,0.103989379218069
"iustus",66,2.28776634279752
"iuuenca",4,0.138652505624092
"iuuencus",2,0.0693262528120461
"iuuenilis",1,0.0346631264060231
"iuueniliter",1,0.0346631264060231
"iuuenis",8,0.277305011248185
"Iuuenis",25,0.866578160150577
"iuuenta",5,0.173315632030115
"Iuuentas",2,0.0693262528120461
"iuuentus",44,1.52517756186501
"iuuo",49,1.69849319389513
"iuxta",7,0.242641884842161
"iuxta2",2,0.0693262528120461
"Ixion",1,0.0346631264060231
"kalendae",110,3.81294390466254
"kalendarium",1,0.0346631264060231
"Labdacides",1,0.0346631264060231
"labefacio",1,0.0346631264060231
"labefacto",9,0.311968137654208
"Labeo",1,0.0346631264060231
"laberius",1,0.0346631264060231
"labes",10,0.346631264060231
"labienus",39,1.3518619298349
"labium",1,0.0346631264060231
"labo",9,0.311968137654208
"labor",161,5.58076335136971
"Labor",1,0.0346631264060231
"labor2",22,0.762588780932507
"laboriose",1,0.0346631264060231
"laboriosus",4,0.138652505624092
"laboro",67,2.32242946920355
"labrum",7,0.242641884842161
"labrum2",1,0.0346631264060231
"lac",7,0.242641884842161
"lacaenus",2,0.0693262528120461
"Lacedaemon",2,0.0693262528120461
"lacedaemonii",5,0.173315632030115
"lacedaemonius",2,0.0693262528120461
"lacer",7,0.242641884842161
"laceratio",1,0.0346631264060231
"lacero",12,0.415957516872277
"lacerta",3,0.103989379218069
"lacertus",14,0.485283769684323
"lacesso",21,0.727925654526484
"Lachesis",1,0.0346631264060231
"Laco",6,0.207978758436138
"laconicus",1,0.0346631264060231
"lacrima",50,1.73315632030115
"lacrimo",3,0.103989379218069
"lacrimosus",3,0.103989379218069
"lacteo",1,0.0346631264060231
"lacteus",2,0.0693262528120461
"lacto",1,0.0346631264060231
"lacus",15,0.519946896090346
"Ladon",1,0.0346631264060231
"Laeca",5,0.173315632030115
"laedo",29,1.00523066577467
"laelius",30,1.03989379218069
"Laenas",1,0.0346631264060231
"laenius",5,0.173315632030115
"Laertes",1,0.0346631264060231
"Laertiades",1,0.0346631264060231
"laesura",1,0.0346631264060231
"laetitia",31,1.07455691858671
"laeto",1,0.0346631264060231
"laetor",27,0.935904412962623
"laetorius",1,0.0346631264060231
"laetus",63,2.18377696357945
"laeua",4,0.138652505624092
"laeuatus",1,0.0346631264060231
"laeuinus",2,0.0693262528120461
"laeuus",8,0.277305011248185
"laganum",1,0.0346631264060231
"lagona",3,0.103989379218069
"Laius",7,0.242641884842161
"Lalage",2,0.0693262528120461
"lambo",5,0.173315632030115
"lamenta",2,0.0693262528120461
"lamentabilis",1,0.0346631264060231
"lamentatio",4,0.138652505624092
"lamentor",2,0.0693262528120461
"Lamia",4,0.138652505624092
"lamina",1,0.0346631264060231
"lampas",1,0.0346631264060231
"lancea",1,0.0346631264060231
"lancino",1,0.0346631264060231
"laneus",2,0.0693262528120461
"langueo",6,0.207978758436138
"languesco",5,0.173315632030115
"languidus",11,0.381294390466254
"languor",6,0.207978758436138
"laniger",1,0.0346631264060231
"laniger2",1,0.0346631264060231
"lanista",1,0.0346631264060231
"lanius",3,0.103989379218069
"lanterna",1,0.0346631264060231
"lanuuini",2,0.0693262528120461
"lanuuinus",1,0.0346631264060231
"Lanuuium",4,0.138652505624092
"lanx",1,0.0346631264060231
"Laodicea",12,0.415957516872277
"lapidatio",1,0.0346631264060231
"lapideus",1,0.0346631264060231
"lapidosus",1,0.0346631264060231
"lapillus",1,0.0346631264060231
"lapis",22,0.762588780932507
"Lapithae",1,0.0346631264060231
"lapsus",2,0.0693262528120461
"laqueare",1,0.0346631264060231
"laqueus",5,0.173315632030115
"Lar",11,0.381294390466254
"Lares",1,0.0346631264060231
"large",6,0.207978758436138
"largior",11,0.381294390466254
"largiter",2,0.0693262528120461
"largitio",9,0.311968137654208
"largitor",2,0.0693262528120461
"largus",8,0.277305011248185
"Larinum",1,0.0346631264060231
"Larisa",1,0.0346631264060231
"larua",1,0.0346631264060231
"larualis",1,0.0346631264060231
"lasanum",1,0.0346631264060231
"lasciuia",3,0.103989379218069
"lasciuio",2,0.0693262528120461
"lasciuus",6,0.207978758436138
"lassitudo",9,0.311968137654208
"lasso",7,0.242641884842161
"lassus",9,0.311968137654208
"late",28,0.970567539368646
"latebra",13,0.4506206432783
"latebrosus",1,0.0346631264060231
"lateo",43,1.49051443545899
"later",1,0.0346631264060231
"laterensis",1,0.0346631264060231
"Laterium",1,0.0346631264060231
"latex",5,0.173315632030115
"latiaris",1,0.0346631264060231
"latibulum",2,0.0693262528120461
"latini",1,0.0346631264060231
"latiniensis",1,0.0346631264060231
"latinus",18,0.623936275308415
"Latinus",1,0.0346631264060231
"latio",2,0.0693262528120461
"latito",1,0.0346631264060231
"latitudo",9,0.311968137654208
"Latium",9,0.311968137654208
"latius",1,0.0346631264060231
"Latobrigi",3,0.103989379218069
"Latona",2,0.0693262528120461
"Latonia",1,0.0346631264060231
"Latonigena",1,0.0346631264060231
"lator",5,0.173315632030115
"latous",1,0.0346631264060231
"latro",39,1.3518619298349
"latro2",6,0.207978758436138
"latrocinium",24,0.831915033744554
"latrocinor",2,0.0693262528120461
"latus",54,1.87180882592525
"latus2",17,0.589273148902392
"lauatus",4,0.138652505624092
"laudabilis",2,0.0693262528120461
"laudatio",9,0.311968137654208
"laudator",8,0.277305011248185
"laudatus",1,0.0346631264060231
"laudo",125,4.33289080075288
"Lauinium",2,0.0693262528120461
"lauinius",1,0.0346631264060231
"lauo",8,0.277305011248185
"lauo2",1,0.0346631264060231
"laurea",3,0.103989379218069
"laureatus",1,0.0346631264060231
"laureola",1,0.0346631264060231
"laureus",1,0.0346631264060231
"laurus",8,0.277305011248185
"laurus2",2,0.0693262528120461
"laus",150,5.19946896090346
"laute",2,0.0693262528120461
"laxamentum",1,0.0346631264060231
"laxo",11,0.381294390466254
"laxus",7,0.242641884842161
"lea",1,0.0346631264060231
"lectica",5,0.173315632030115
"lectio",1,0.0346631264060231
"lector",2,0.0693262528120461
"lectulus",4,0.138652505624092
"lectus",17,0.589273148902392
"lectus2",9,0.311968137654208
"Leda",4,0.138652505624092
"legatio",50,1.73315632030115
"legatus",201,6.96728840761064
"legio",183,6.34335213230222
"Legio",1,0.0346631264060231
"legionarius",5,0.173315632030115
"legitimus",8,0.277305011248185
"lego",98,3.39698638779026
"lego2",6,0.207978758436138
"leibere",24,0.831915033744554
"Lemannus",3,0.103989379218069
"Lemnus",1,0.0346631264060231
"lene",1,0.0346631264060231
"lenimen",1,0.0346631264060231
"lenio",14,0.485283769684323
"lenis",27,0.935904412962623
"lenitas",11,0.381294390466254
"leniter",8,0.277305011248185
"leno",6,0.207978758436138
"lenocinium",3,0.103989379218069
"lente",4,0.138652505624092
"lento",1,0.0346631264060231
"Lento",4,0.138652505624092
"lentulus",65,2.2531032163915
"lentus",15,0.519946896090346
"leo",25,0.866578160150577
"leontinus",2,0.0693262528120461
"lepide",1,0.0346631264060231
"lepidus",17,0.589273148902392
"lepontii",1,0.0346631264060231
"lepos",3,0.103989379218069
"lepra",1,0.0346631264060231
"leprosus",1,0.0346631264060231
"Lepta",1,0.0346631264060231
"lepus",3,0.103989379218069
"lepusculus",2,0.0693262528120461
"Lerna",1,0.0346631264060231
"Lesbium",1,0.0346631264060231
"lesbius",3,0.103989379218069
"lesbous",1,0.0346631264060231
"letalis",1,0.0346631264060231
"lethaeus",1,0.0346631264060231
"Letoius",1,0.0346631264060231
"letous",1,0.0346631264060231
"letum",10,0.346631264060231
"Letum",1,0.0346631264060231
"leuamen",1,0.0346631264060231
"leuamentum",1,0.0346631264060231
"Leucata",1,0.0346631264060231
"leuci",1,0.0346631264060231
"Leuconoe",1,0.0346631264060231
"Leucopetra",1,0.0346631264060231
"Leui",1,0.0346631264060231
"leuis",99,3.43164951419628
"leuis2",4,0.138652505624092
"leuitas",19,0.658599401714438
"leuiter",10,0.346631264060231
"leuo",24,0.831915033744554
"lex",294,10.1909591633708
"lexouii",4,0.138652505624092
"libellus",11,0.381294390466254
"libens",11,0.381294390466254
"libenter",61,2.11445071076741
"liber",80,2.77305011248185
"Liber",5,0.173315632030115
"liber2",65,2.2531032163915
"Libera",4,0.138652505624092
"liberalis",23,0.79725190733853
"liberalitas",21,0.727925654526484
"liberaliter",10,0.346631264060231
"liberatio",1,0.0346631264060231
"liberator",4,0.138652505624092
"liberi",77,2.66906073326378
"libero",78,2.7037238596698
"liberta",1,0.0346631264060231
"libertas",151,5.23413208730948
"Libertas",2,0.0693262528120461
"libertina",2,0.0693262528120461
"libertinus",5,0.173315632030115
"libertinus2",6,0.207978758436138
"libertus",19,0.658599401714438
"libertus2",2,0.0693262528120461
"libet",32,1.10922004499274
"libidinose",3,0.103989379218069
"libidinosus",8,0.277305011248185
"libido",93,3.22367075576014
"libo",8,0.277305011248185
"libra",3,0.103989379218069
"librariolus",1,0.0346631264060231
"librarium",1,0.0346631264060231
"librarius",3,0.103989379218069
"librarius2",1,0.0346631264060231
"libro",4,0.138652505624092
"Liburnae",1,0.0346631264060231
"liburni",2,0.0693262528120461
"Libya",7,0.242641884842161
"libycus",9,0.311968137654208
"licenter",2,0.0693262528120461
"licentia",24,0.831915033744554
"Licentia",1,0.0346631264060231
"liceo",5,0.173315632030115
"liceor",2,0.0693262528120461
"licet",230,7.97251907338531
"licinianus",1,0.0346631264060231
"licinius",25,0.866578160150577
"Licinus",3,0.103989379218069
"lictor",6,0.207978758436138
"LId=lilaLemma:121348|Ref=Cic.Catil.1.1.1",1,0.0346631264060231
"LId=lilaLemma:90912|Ref=Cic.Phil.1.1.1",1,0.0346631264060231
"ligarius",29,1.00523066577467
"Liger",1,0.0346631264060231
"ligneolus",54,1.87180882592525
"ligneus",3,0.103989379218069
"lignum",10,0.346631264060231
"ligo",4,0.138652505624092
"ligula",1,0.0346631264060231
"ligur",1,0.0346631264060231
"ligures",2,0.0693262528120461
"ligurrio",1,0.0346631264060231
"lilium",2,0.0693262528120461
"lilybaetanus",2,0.0693262528120461
"Lilybaeum",9,0.311968137654208
"limatus",1,0.0346631264060231
"limen",16,0.554610022496369
"limes",2,0.0693262528120461
"limo",1,0.0346631264060231
"limosus",3,0.103989379218069
"limus",4,0.138652505624092
"limus2",1,0.0346631264060231
"lineamentum",2,0.0693262528120461
"lineus",1,0.0346631264060231
"Lingones",5,0.173315632030115
"lingua",22,0.762588780932507
"liniger",1,0.0346631264060231
"lino",3,0.103989379218069
"linquo",12,0.415957516872277
"linter",4,0.138652505624092
"linteum",2,0.0693262528120461
"linum",2,0.0693262528120461
"Linus",1,0.0346631264060231
"lippus",5,0.173315632030115
"liquefacio",1,0.0346631264060231
"liqueo",7,0.242641884842161
"liquesco",2,0.0693262528120461
"liquidum",1,0.0346631264060231
"liquidus",7,0.242641884842161
"liquo",2,0.0693262528120461
"liquor",6,0.207978758436138
"Liris",1,0.0346631264060231
"lis",12,0.415957516872277
"Liscus",4,0.138652505624092
"litigans",1,0.0346631264060231
"litigiosus",1,0.0346631264060231
"litigo",7,0.242641884842161
"lito",1,0.0346631264060231
"littera",271,9.39370725603225
"litteratus",5,0.173315632030115
"litura",2,0.0693262528120461
"litus",39,1.3518619298349
"lituus",3,0.103989379218069
"liueo",1,0.0346631264060231
"liuidus",3,0.103989379218069
"liuineius",2,0.0693262528120461
"Liuius",1,0.0346631264060231
"liuor",3,0.103989379218069
"locatio",3,0.103989379218069
"loco",24,0.831915033744554
"locrenses",2,0.0693262528120461
"loculus",2,0.0693262528120461
"locum",2,0.0693262528120461
"locuples",33,1.14388317139876
"Locuples",2,0.0693262528120461
"locupleto",2,0.0693262528120461
"locus",565,19.584666419403
"locusta",1,0.0346631264060231
"lolium",1,0.0346631264060231
"lolligo",1,0.0346631264060231
"Longarenus",1,0.0346631264060231
"longe",119,4.12491204231674
"longinquitas",3,0.103989379218069
"longinquum",3,0.103989379218069
"longinquus",12,0.415957516872277
"Longinus",1,0.0346631264060231
"longitudo",4,0.138652505624092
"longiusculus",1,0.0346631264060231
"longurius",2,0.0693262528120461
"longus",130,4.506206432783
"loquaciter",1,0.0346631264060231
"loquax",7,0.242641884842161
"loquor",199,6.89796215479859
"lorica",2,0.0693262528120461
"lorum",2,0.0693262528120461
"lubricus",5,0.173315632030115
"lucanus",1,0.0346631264060231
"lucceius",16,0.554610022496369
"lucellum",1,0.0346631264060231
"luceo",6,0.207978758436138
"lucerna",5,0.173315632030115
"lucesco",1,0.0346631264060231
"lucidus",6,0.207978758436138
"Lucifer",2,0.0693262528120461
"lucifuga",1,0.0346631264060231
"lucilius",49,1.69849319389513
"Lucina",1,0.0346631264060231
"lucius",234,8.1111715790094
"Lucretilis",1,0.0346631264060231
"lucretius",1,0.0346631264060231
"lucrinensis",1,0.0346631264060231
"lucrum",10,0.346631264060231
"luctificus",2,0.0693262528120461
"luctisonus",1,0.0346631264060231
"luctor",5,0.173315632030115
"luctuosus",7,0.242641884842161
"luctus",35,1.21320942421081
"Luctus",1,0.0346631264060231
"luculentus",5,0.173315632030115
"Lucullus",40,1.38652505624092
"lucus",16,0.554610022496369
"ludibrium",4,0.138652505624092
"ludicer",1,0.0346631264060231
"ludo",17,0.589273148902392
"ludus",45,1.55984068827104
"Ludus",1,0.0346631264060231
"lues",4,0.138652505624092
"lugeo",18,0.623936275308415
"lugubria",2,0.0693262528120461
"lugubris",3,0.103989379218069
"lumbus",3,0.103989379218069
"lumen",41,1.42118818264695
"luna",10,0.346631264060231
"Luna",3,0.103989379218069
"lunaris",1,0.0346631264060231
"lunatus",2,0.0693262528120461
"luo",14,0.485283769684323
"lupa",2,0.0693262528120461
"lupatus",1,0.0346631264060231
